ID,from_type,from_id,to_type,to_id
25694,theme,ind300,paragraph,p1420_2
25695,theme,ind300,paragraph,p1436_1
25696,theme,ind300,paragraph,p1472_2
25697,theme,ind300,paragraph,p1473_1
25698,theme,ind300,paragraph,p1545_1
25699,theme,ind300,paragraph,p1554_2
25700,theme,ind300,paragraph,p1555_1
25701,theme,ind300,paragraph,p1572_3
25702,theme,ind300,paragraph,p1584_2
25703,theme,ind300,paragraph,p1648_1
25704,theme,ind300,paragraph,p1673_1
25705,theme,ind300,paragraph,p1724_1
25706,theme,ind300,paragraph,p1863_1
25707,theme,ind300,paragraph,p1885_1
25708,theme,ind300,paragraph,p1903_1
25709,theme,ind300,paragraph,p1939_1
25710,theme,ind300,paragraph,p1974_1
25711,theme,ind300,paragraph,p1988_3
25712,theme,ind300,paragraph,p2032_1
25713,theme,ind300,paragraph,p2107_1
25714,theme,ind300,paragraph,p2156_1
25715,theme,ind300,paragraph,p2208_2
25716,theme,ind300,paragraph,p2473_1
25717,theme,ind300,paragraph,p2481_3
25718,theme,ind300,paragraph,p2495_1
25719,theme,ind300,paragraph,p2523_2
25720,theme,ind300,paragraph,p2555_1
25721,theme,ind300,paragraph,p2643_1
25722,theme,ind300,paragraph,p2684_1
25723,theme,ind300,paragraph,p2736_1
25724,theme,ind300,paragraph,p2987_3
25725,theme,ind300,paragraph,p3029_2
25726,theme,ind300,paragraph,p3265_1
25727,theme,ind300,paragraph,p3291_1
25728,theme,ind300,paragraph,p3440_1
25729,theme,ind300,paragraph,p3443_1
25730,theme,ind300,paragraph,p3520_1
25731,theme,ind300,paragraph,p3921_1
25732,theme,ind300,paragraph,p4037_6
25733,theme,ind300,paragraph,p4103_6
25734,theme,ind300,paragraph,p4180_3
25735,theme,ind300,paragraph,p4226_4
25736,theme,ind300,paragraph,p4229_4
25737,theme,ind300,paragraph,p4266_1
25738,theme,ind300,paragraph,p4284_1
25739,theme,ind300,paragraph,p4287_1
25740,theme,ind300,theme,ind300_1
25741,theme,ind300,paragraph,p4287_1
25742,theme,ind300_1,paragraph,p4287_1
25743,theme,ind301,paragraph,p2943_1
25744,theme,ind302,paragraph,p328_1
25745,theme,ind302,paragraph,p453_1
25746,theme,ind302,paragraph,p3764_2
25747,theme,ind302,paragraph,p4047_1
25748,theme,ind302,paragraph,p4109_4
25749,theme,ind303,paragraph,p127_1
25750,theme,ind303,paragraph,p128_1
25751,theme,ind303,paragraph,p130_2
25752,theme,ind303,paragraph,p131_1
25753,theme,ind303,paragraph,p3027_2
25754,theme,ind303,paragraph,p3952_1
25755,theme,ind303,paragraph,p4153_5
25756,theme,ind303,paragraph,p4269_2
25757,theme,ind304,paragraph,p4268_2
25758,theme,ind305,paragraph,p4070_1
25759,theme,ind306,paragraph,p543_1
25760,theme,ind306,paragraph,p579_2
25761,theme,ind306,paragraph,p590_1
25762,theme,ind306,paragraph,p625_3
25763,theme,ind306,paragraph,p872_1
25764,theme,ind306,paragraph,p911_1
25765,theme,ind306,paragraph,p925_2
25766,theme,ind306,paragraph,p936_1
25767,theme,ind306,paragraph,p1096_1
25768,theme,ind306,paragraph,p1169_1
25769,theme,ind306,paragraph,p1165_2
25770,theme,ind306,paragraph,p1361_3
25771,theme,ind306,paragraph,p1554_2
25772,theme,ind306,paragraph,p1555_1
25773,theme,ind306,paragraph,p1563_1
25774,theme,ind306,paragraph,p1584_2
25775,theme,ind306,paragraph,p1879_2
25776,theme,ind306,paragraph,p1952_1
25777,theme,ind306,paragraph,p2608_3
25778,theme,ind306,paragraph,p2644_1
25779,theme,ind306,paragraph,p2677_1
25780,theme,ind306,paragraph,p2736_1
25781,theme,ind306,paragraph,p2987_3
25782,theme,ind306,sequence,seq519
25783,theme,ind306,paragraph,p3082_1
25784,theme,ind306,paragraph,p3411_1
25785,theme,ind306,paragraph,p3471_1
25786,theme,ind306,paragraph,p3773_1
25787,theme,ind306,paragraph,p3889_1
25788,theme,ind306,paragraph,p3922_1
25789,theme,ind306,paragraph,p4041_7
25790,theme,ind306,paragraph,p4135_5
25791,theme,ind307,paragraph,p2025_1
25792,theme,ind308,paragraph,p470_2
25793,theme,ind308,paragraph,p661_3
25794,theme,ind309,paragraph,p198_1
25795,theme,ind309,paragraph,p206_4
25796,theme,ind309,paragraph,p208_1
25797,theme,ind309,paragraph,p212_3
25798,theme,ind309,paragraph,p221_1
25799,theme,ind309,paragraph,p236_1
25800,theme,ind309,paragraph,p237_1
25801,theme,ind309,paragraph,p250_1
25802,theme,ind309,paragraph,p257_1
25803,theme,ind309,paragraph,p269_1
25804,theme,ind309,paragraph,p270_2
25805,theme,ind309,paragraph,p452_2
25806,theme,ind309,paragraph,p1083_1
25807,theme,ind309,paragraph,p1322_1
25808,theme,ind309,paragraph,p1326_3
25809,theme,ind309,paragraph,p1329_3
25810,theme,ind309,paragraph,p1336_2
25811,theme,ind309,paragraph,p1346_1
25812,theme,ind309,paragraph,p1365_1
25813,theme,ind309,paragraph,p1387_1
25814,theme,ind309,paragraph,p1419_1
25815,theme,ind309,sequence,seq793
25816,theme,ind309,paragraph,p1528_1
25817,theme,ind309,paragraph,p1529_1
25818,theme,ind309,sequence,seq794
25819,theme,ind309,sequence,seq795
25820,theme,ind309,paragraph,p1603_1
25821,theme,ind309,paragraph,p1658_1
25822,theme,ind309,paragraph,p1684_1
25823,theme,ind309,paragraph,p1774_1
25824,theme,ind309,sequence,seq796
25825,theme,ind309,paragraph,p1885_1
25826,theme,ind309,paragraph,p1920_1
25827,theme,ind309,paragraph,p1921_1
25828,theme,ind309,paragraph,p1937_1
25829,theme,ind309,paragraph,p1982_1
25830,theme,ind309,paragraph,p1990_1
25831,theme,ind309,paragraph,p2045_1
25832,theme,ind309,paragraph,p2304_1
25833,theme,ind309,paragraph,p2454_1
25834,theme,ind309,paragraph,p2481_2
25835,theme,ind309,paragraph,p2521_1
25836,theme,ind309,paragraph,p2682_1
25837,theme,ind309,paragraph,p2831_1
25838,theme,ind309,paragraph,p3553_2
25839,theme,ind309,paragraph,p3712_1
25840,theme,ind309,paragraph,p3955_1
25841,theme,ind309,paragraph,p4293_2
25842,theme,ind310,paragraph,p735_1
25843,theme,ind310,paragraph,p838_1
25844,theme,ind310,paragraph,p863_1
25845,theme,ind310,paragraph,p915_1
25846,theme,ind310,paragraph,p926_2
25847,theme,ind310,paragraph,p956_1
25848,theme,ind310,paragraph,p981_1
25849,theme,ind310,paragraph,p988_1
25850,theme,ind310,paragraph,p999_2
25851,theme,ind310,paragraph,p1001_1
25852,theme,ind310,paragraph,p1015_1
25853,theme,ind310,paragraph,p1023_2
25854,theme,ind310,sequence,seq797
25855,theme,ind310,paragraph,p1029_1
25856,theme,ind310,paragraph,p1029_3
25857,theme,ind310,paragraph,p1038_1
25858,theme,ind310,paragraph,p1039_2
25859,theme,ind310,paragraph,p1046_2
25860,theme,ind310,paragraph,p1067_2
25861,theme,ind310,paragraph,p1086_2
25862,theme,ind310,paragraph,p1093_1
25863,theme,ind310,paragraph,p1134_1
25864,theme,ind310,paragraph,p1295_1
25865,theme,ind310,paragraph,p1350_1
25866,theme,ind310,paragraph,p1363_2
25867,theme,ind310,paragraph,p1366_1
25868,theme,ind310,paragraph,p1403_1
25869,theme,ind310,paragraph,p1494_1
25870,theme,ind310,paragraph,p1513_1
25871,theme,ind310,paragraph,p1518_1
25872,theme,ind310,paragraph,p1608_2
25873,theme,ind310,paragraph,p1715_2
25874,theme,ind310,paragraph,p1848_1
25875,theme,ind310,paragraph,p1862_1
25876,theme,ind310,paragraph,p1896_2
25877,theme,ind310,paragraph,p1926_1
25878,theme,ind310,paragraph,p1962_1
25879,theme,ind310,paragraph,p2012_2
25880,theme,ind310,paragraph,p2025_1
25881,theme,ind310,paragraph,p2057_1
25882,theme,ind310,paragraph,p2080_1
25883,theme,ind310,paragraph,p2083_1
25884,theme,ind310,paragraph,p2085_2
25885,theme,ind310,paragraph,p2090_1
25886,theme,ind310,paragraph,p2093_2
25887,theme,ind310,paragraph,p2093_2
25888,theme,ind310,paragraph,p2103_1
25889,theme,ind310,paragraph,p2112_1
25890,theme,ind310,paragraph,p2122_2
25891,theme,ind310,paragraph,p2126_1
25892,theme,ind310,paragraph,p2127_1
25893,theme,ind310,paragraph,p2130_2
25894,theme,ind310,paragraph,p2135_1
25895,theme,ind310,paragraph,p2150_1
25896,theme,ind310,paragraph,p2166_1
25897,theme,ind310,paragraph,p2172_1
25898,theme,ind310,paragraph,p2173_3
25899,theme,ind310,paragraph,p2176_2
25900,theme,ind310,sequence,seq798
25901,theme,ind310,paragraph,p2181_1
25902,theme,ind310,paragraph,p2239_2
25903,theme,ind310,paragraph,p2264_1
25904,theme,ind310,paragraph,p2284_2
25905,theme,ind310,paragraph,p2288_1
25906,theme,ind310,paragraph,p2312_3
25907,theme,ind310,paragraph,p2331_1
25908,theme,ind310,paragraph,p2370_1
25909,theme,ind310,paragraph,p2397_2
25910,theme,ind310,paragraph,p2402_1
25911,theme,ind310,paragraph,p2408_1
25912,theme,ind310,paragraph,p2420_1
25913,theme,ind310,sequence,seq799
25914,theme,ind310,paragraph,p2451_3
25915,theme,ind310,paragraph,p2455_2
25916,theme,ind310,paragraph,p2475_1
25917,theme,ind310,paragraph,p2486_1
25918,theme,ind310,paragraph,p2513_1
25919,theme,ind310,paragraph,p2572_1
25920,theme,ind310,paragraph,p2578_1
25921,theme,ind310,paragraph,p2589_1
25922,theme,ind310,paragraph,p2594_1
25923,theme,ind310,paragraph,p2595_1
25924,theme,ind310,paragraph,p2609_1
25925,theme,ind310,paragraph,p2619_1
25926,theme,ind310,paragraph,p2622_1
25927,theme,ind310,paragraph,p2630_2
25928,theme,ind310,paragraph,p2633_1
25929,theme,ind310,paragraph,p2635_1
25930,theme,ind310,sequence,seq800
25931,theme,ind310,paragraph,p2694_1
25932,theme,ind310,paragraph,p2705_1
25933,theme,ind310,paragraph,p2715_2
25934,theme,ind310,paragraph,p2715_3
25935,theme,ind310,paragraph,p2717_1
25936,theme,ind310,paragraph,p2728_1
25937,theme,ind310,paragraph,p2731_2
25938,theme,ind310,paragraph,p2735_1
25939,theme,ind310,paragraph,p2755_1
25940,theme,ind310,paragraph,p2771_3
25941,theme,ind310,paragraph,p2779_2
25942,theme,ind310,paragraph,p2793_2
25943,theme,ind310,paragraph,p2829_1
25944,theme,ind310,paragraph,p2846_1
25945,theme,ind310,paragraph,p2849_1
25946,theme,ind310,paragraph,p2852_1
25947,theme,ind310,paragraph,p2866_1
25948,theme,ind310,paragraph,p3009_1
25949,theme,ind310,paragraph,p3021_1
25950,theme,ind310,paragraph,p3041_1
25951,theme,ind310,paragraph,p3192_1
25952,theme,ind310,paragraph,p3214_1
25953,theme,ind310,paragraph,p3224_1
25954,theme,ind310,paragraph,p3235_2
25955,theme,ind310,paragraph,p3251_1
25956,theme,ind310,paragraph,p3366_1
25957,theme,ind310,paragraph,p3625_1
25958,theme,ind310,paragraph,p3638_3
25959,theme,ind310,paragraph,p3749_2
25960,theme,ind310,paragraph,p3946_2
25961,theme,ind310,paragraph,p3964_3
25962,theme,ind310,paragraph,p3972_1
25963,theme,ind310,paragraph,p3988_1
25964,theme,ind310,paragraph,p3991_2
25965,theme,ind310,paragraph,p4001_2
25966,theme,ind310,paragraph,p4026_7
25967,theme,ind310,paragraph,p4050_8
25968,theme,ind310,paragraph,p4052_1
25969,theme,ind310,paragraph,p4088_5
25970,theme,ind310,paragraph,p4102_5
25971,theme,ind310,paragraph,p4173_8
25972,theme,ind310,paragraph,p4202_1
25973,theme,ind310,paragraph,p4203_1
25974,theme,ind310,paragraph,p4211_7
25975,theme,ind310,paragraph,p4214_3
25976,theme,ind310,paragraph,p4223_1
25977,theme,ind310,paragraph,p4237_3
25978,theme,ind310,paragraph,p4250_3
25979,theme,ind310,paragraph,p4263_2
25980,theme,ind310,paragraph,p4284_2
25981,theme,ind310,paragraph,p4291_2
25982,theme,ind311,paragraph,p1590_1
25983,theme,ind311,paragraph,p2589_1
25984,theme,ind311,paragraph,p2694_1
25985,theme,ind311,paragraph,p2731_2
25986,theme,ind311,paragraph,p2793_2
25987,theme,ind311,paragraph,p2829_1
25988,theme,ind311,paragraph,p3366_1
25989,theme,ind311,paragraph,p3579_1
25990,theme,ind311,paragraph,p4237_2
25991,theme,ind312,paragraph,p981_1
25992,theme,ind312,paragraph,p988_1
25993,theme,ind312,paragraph,p999_2
25994,theme,ind312,paragraph,p1024_1
25995,theme,ind312,paragraph,p1025_1
25996,theme,ind312,paragraph,p1029_1
25997,theme,ind312,paragraph,p1052_2
25998,theme,ind312,paragraph,p1093_1
25999,theme,ind312,paragraph,p1363_2
26000,theme,ind312,paragraph,p1518_1
26001,theme,ind312,paragraph,p2312_3
26002,theme,ind312,paragraph,p2402_1
26003,theme,ind312,paragraph,p2450_1
26004,theme,ind312,paragraph,p2589_1
26005,theme,ind312,paragraph,p2622_1
26006,theme,ind312,paragraph,p3366_1
26007,theme,ind312,paragraph,p4173_8
26008,theme,ind312,paragraph,p4211_7
26009,theme,ind312,paragraph,p4237_2
26010,theme,ind312,paragraph,p4243_3
26011,theme,ind312,theme,ind312_1
26012,theme,ind312,theme,ind312_2
26013,theme,ind312,paragraph,p2628_1
26014,theme,ind312,paragraph,p2793_2
26015,theme,ind312,paragraph,p3420_2
26016,theme,ind312,paragraph,p4026_7
26017,theme,ind312_1,paragraph,p2628_1
26018,theme,ind312_2,paragraph,p2793_2
26019,theme,ind312_2,paragraph,p3420_2
26020,theme,ind312_2,paragraph,p4026_7
26021,theme,ind313,paragraph,p1973_1
26022,theme,ind313,paragraph,p2025_1
26023,theme,ind313,paragraph,p2088_1
26024,theme,ind313,paragraph,p2170_1
26025,theme,ind313,paragraph,p2210_1
26026,theme,ind313,paragraph,p2212_1
26027,theme,ind313,paragraph,p2619_1
26028,theme,ind313,paragraph,p2635_1
26029,theme,ind313,theme,ind313_1
26030,theme,ind313,theme,ind393
26031,theme,ind313,paragraph,p2138_2
26032,theme,ind313,paragraph,p2307_1
26033,theme,ind313,paragraph,p2329_1
26034,theme,ind313,paragraph,p2369_1
26035,theme,ind313,paragraph,p2572_1
26036,theme,ind313,paragraph,p2771_3
26037,theme,ind313,paragraph,p2779_2
26038,theme,ind313,paragraph,p2811_3
26039,theme,ind313,paragraph,p2882_1
26040,theme,ind313,paragraph,p3284_2
26041,theme,ind313,paragraph,p3541_3
26042,theme,ind313,paragraph,p3762_2
26043,theme,ind313,paragraph,p3902_3
26044,theme,ind313,paragraph,p3938_4
26045,theme,ind313,paragraph,p3940_2
26046,theme,ind313,paragraph,p4007_4
26047,theme,ind313,paragraph,p4030_7
26048,theme,ind313,paragraph,p4040_3
26049,theme,ind313,paragraph,p4042_4
26050,theme,ind313,paragraph,p4045_1
26051,theme,ind313,sequence,seq759
26052,theme,ind313,paragraph,p4050_4
26053,theme,ind313,paragraph,p4086_4
26054,theme,ind313,paragraph,p4089_2
26055,theme,ind313,paragraph,p4096_1
26056,theme,ind313,paragraph,p4123_1
26057,theme,ind313,paragraph,p4154_9
26058,theme,ind313,paragraph,p4155_1
26059,theme,ind313,paragraph,p4268_3
26060,theme,ind313_1,theme,ind393
26061,theme,ind313_1,paragraph,p2138_2
26062,theme,ind313_1,paragraph,p2307_1
26063,theme,ind313_1,paragraph,p2329_1
26064,theme,ind313_1,paragraph,p2369_1
26065,theme,ind313_1,paragraph,p2572_1
26066,theme,ind313_1,paragraph,p2771_3
26067,theme,ind313_1,paragraph,p2779_2
26068,theme,ind313_1,paragraph,p2811_3
26069,theme,ind313_1,paragraph,p2882_1
26070,theme,ind313_1,paragraph,p3284_2
26071,theme,ind313_1,paragraph,p3541_3
26072,theme,ind313_1,paragraph,p3762_2
26073,theme,ind313_1,paragraph,p3902_3
26074,theme,ind313_1,paragraph,p3938_4
26075,theme,ind313_1,paragraph,p3940_2
26076,theme,ind313_1,paragraph,p4007_4
26077,theme,ind313_1,paragraph,p4030_7
26078,theme,ind313_1,paragraph,p4040_3
26079,theme,ind313_1,paragraph,p4042_4
26080,theme,ind313_1,paragraph,p4045_1
26081,theme,ind313_1,sequence,seq759
26082,theme,ind313_1,paragraph,p4050_4
26083,theme,ind313_1,paragraph,p4086_4
26084,theme,ind313_1,paragraph,p4089_2
26085,theme,ind313_1,paragraph,p4096_1
26086,theme,ind313_1,paragraph,p4123_1
26087,theme,ind313_1,paragraph,p4154_9
26088,theme,ind313_1,paragraph,p4155_1
26089,theme,ind313_1,paragraph,p4268_3
26090,theme,ind314,paragraph,p2811_2
26091,theme,ind314,paragraph,p4147_6
26092,theme,ind315,paragraph,p2829_1
26093,theme,ind316,paragraph,p3782_1
26094,theme,ind316,paragraph,p3789_1
26095,theme,ind317,paragraph,p872_1
26096,theme,ind317,paragraph,p930_2
26097,theme,ind317,paragraph,p1004_2
26098,theme,ind317,paragraph,p1016_1
26099,theme,ind317,paragraph,p1362_1
26100,theme,ind317,paragraph,p1422_1
26101,theme,ind317,paragraph,p1879_2
26102,theme,ind317,paragraph,p1911_2
26103,theme,ind317,paragraph,p2305_2
26104,theme,ind317,paragraph,p2389_1
26105,theme,ind317,paragraph,p2397_1
26106,theme,ind318,paragraph,p27_1
26107,theme,ind318,paragraph,p28_3
26108,theme,ind319,paragraph,p1187_1
26109,theme,ind319,paragraph,p1646_1
26110,theme,ind320,paragraph,p1404_1
26111,theme,ind320,paragraph,p1411_1
26112,theme,ind320,paragraph,p1434_2
26113,theme,ind320,paragraph,p1668_1
26114,theme,ind320,paragraph,p1669_1
26115,theme,ind320,paragraph,p1671_1
26116,theme,ind320,paragraph,p1688_2
26117,theme,ind320,paragraph,p1699_1
26118,theme,ind320,paragraph,p1733_1
26119,theme,ind320,sequence,seq802
26120,theme,ind320,paragraph,p2184_1
26121,theme,ind320,paragraph,p2596_1
26122,theme,ind320,paragraph,p2636_1
26123,theme,ind320,paragraph,p3206_1
26124,theme,ind320,paragraph,p3210_1
26125,theme,ind320,paragraph,p3229_1
26126,theme,ind320,paragraph,p3952_1
26127,theme,ind320,paragraph,p3984_2
26128,theme,ind320,paragraph,p3988_1
26129,theme,ind320,paragraph,p4020_2
26130,theme,ind320,paragraph,p4188_8
26131,theme,ind321,paragraph,p1276_2
26132,theme,ind321,paragraph,p1346_3
26133,theme,ind321,paragraph,p2247_2
26134,theme,ind321,paragraph,p2365_1
26135,theme,ind321,paragraph,p2811_3
26136,theme,ind321,paragraph,p2823_1
26137,theme,ind321,paragraph,p2895_1
26138,theme,ind321,paragraph,p3006_2
26139,theme,ind321,paragraph,p3038_1
26140,theme,ind321,paragraph,p3762_1
26141,theme,ind321,paragraph,p3834_1
26142,theme,ind321,paragraph,p3845_2
26143,theme,ind321,paragraph,p3852_1
26144,theme,ind321,paragraph,p3872_1
26145,theme,ind321,paragraph,p3875_2
26146,theme,ind321,paragraph,p3895_2
26147,theme,ind321,paragraph,p3940_1
26148,theme,ind321,paragraph,p3968_3
26149,theme,ind321,paragraph,p4008_3
26150,theme,ind321,paragraph,p4172_1
26151,theme,ind322,paragraph,p2487_1
26152,theme,ind322,paragraph,p2584_1
26153,theme,ind322,paragraph,p2591_1
26154,theme,ind322,paragraph,p2658_2
26155,theme,ind322,paragraph,p2948_1
26156,theme,ind322,paragraph,p4214_4
26157,theme,ind322,paragraph,p4233_1
26158,theme,ind322,paragraph,p4181_1
26159,theme,ind323,paragraph,p1388_1
26160,theme,ind323,paragraph,p4233_1
26161,theme,ind323,paragraph,p4181_1
26162,theme,ind324,paragraph,p1712_1
26163,theme,ind325,paragraph,p436_1
26164,theme,ind325,paragraph,p1183_2
26165,theme,ind325,paragraph,p1339_1
26166,theme,ind325,paragraph,p1341_1
26167,theme,ind325,paragraph,p1613_1
26168,theme,ind325,paragraph,p1619_1
26169,theme,ind325,paragraph,p2705_3
26170,theme,ind325,paragraph,p4130_1
26171,theme,ind325,paragraph,p4253_3
26172,theme,ind326,paragraph,p4253_3
26173,theme,ind326,theme,ind326_1
26174,theme,ind326,paragraph,p4253_2
26175,theme,ind326_1,paragraph,p4253_2
26176,theme,ind327,paragraph,p1706_1
26177,theme,ind328,paragraph,p1608_1
26178,theme,ind328,paragraph,p2335_1
26179,theme,ind328,paragraph,p2705_3
26180,theme,ind329,paragraph,p1701_1
26181,theme,ind329,paragraph,p1777_2
26182,theme,ind329,paragraph,p1962_1
26183,theme,ind329,paragraph,p2041_1
26184,theme,ind329,paragraph,p2468_1
26185,theme,ind329,paragraph,p2594_1
26186,theme,ind329,paragraph,p3952_1
26187,theme,ind329,paragraph,p4117_11
26188,theme,ind330,paragraph,p57_2
26189,theme,ind330,paragraph,p2361_1
26190,theme,ind331,theme,ind642
26191,theme,ind332,sequence,seq803
26192,theme,ind332,paragraph,p99_2
26193,theme,ind332,paragraph,p102_2
26194,theme,ind332,paragraph,p14_1
26195,theme,ind332,paragraph,p21_5
26196,theme,ind332,paragraph,p105_4
26197,theme,ind332,sequence,seq804
26198,theme,ind332,paragraph,p136_2
26199,theme,ind332,paragraph,p160_2
26200,theme,ind332,sequence,seq805
26201,theme,ind332,paragraph,p195_2
26202,theme,ind332,paragraph,p213_1
26203,theme,ind332,paragraph,p232_1
26204,theme,ind332,sequence,seq806
26205,theme,ind332,paragraph,p270_3
26206,theme,ind332,paragraph,p271_2
26207,theme,ind332,paragraph,p274_1
26208,theme,ind332,paragraph,p285_2
26209,theme,ind332,paragraph,p293_1
26210,theme,ind332,paragraph,p329_1
26211,theme,ind332,paragraph,p333_1
26212,theme,ind332,paragraph,p334_3
26213,theme,ind332,paragraph,p351_2
26214,theme,ind332,paragraph,p353_1
26215,theme,ind332,paragraph,p357_1
26216,theme,ind332,paragraph,p362_1
26217,theme,ind332,paragraph,p375_1
26218,theme,ind332,paragraph,p385_1
26219,theme,ind332,paragraph,p393_1
26220,theme,ind332,paragraph,p420_2
26221,theme,ind332,paragraph,p436_1
26222,theme,ind332,paragraph,p471_1
26223,theme,ind332,paragraph,p474_2
26224,theme,ind332,paragraph,p512_1
26225,theme,ind332,paragraph,p520_1
26226,theme,ind332,paragraph,p536_3
26227,theme,ind332,paragraph,p611_1
26228,theme,ind332,paragraph,p543_1
26229,theme,ind332,paragraph,p633_1
26230,theme,ind332,paragraph,p636_2
26231,theme,ind332,paragraph,p653_1
26232,theme,ind332,paragraph,p666_2
26233,theme,ind332,paragraph,p678_3
26234,theme,ind332,paragraph,p712_1
26235,theme,ind332,paragraph,p717_3
26236,theme,ind332,paragraph,p923_2
26237,theme,ind332,paragraph,p1082_1
26238,theme,ind332,paragraph,p1084_1
26239,theme,ind332,paragraph,p1436_1
26240,theme,ind332,paragraph,p1464_1
26241,theme,ind332,paragraph,p1651_1
26242,theme,ind332,paragraph,p1690_1
26243,theme,ind332,paragraph,p1715_1
26244,theme,ind332,paragraph,p1727_2
26245,theme,ind332,paragraph,p1792_1
